datatime,Kp,SN,Hp60
2017-05-07T00:00:00Z,1.667, 23,1.333
2017-05-07T01:00:00Z,1.667, 23,1.0
2017-05-07T02:00:00Z,1.667, 23,2.333
2017-05-07T03:00:00Z,2.667, 23,2.667
2017-05-07T04:00:00Z,2.667, 23,2.333
2017-05-07T05:00:00Z,2.667, 23,2.0
2017-05-07T06:00:00Z,2.667, 23,1.333
2017-05-07T07:00:00Z,2.667, 23,2.667
2017-05-07T08:00:00Z,2.667, 23,3.0
2017-05-07T09:00:00Z,1.333, 23,1.333
2017-05-07T10:00:00Z,1.333, 23,1.667
2017-05-07T11:00:00Z,1.333, 23,1.0
2017-05-07T12:00:00Z,0.667, 23,0.667
2017-05-07T13:00:00Z,0.667, 23,0.667
2017-05-07T14:00:00Z,0.667, 23,1.333
2017-05-07T15:00:00Z,1.333, 23,1.667
2017-05-07T16:00:00Z,1.333, 23,2.0
2017-05-07T17:00:00Z,1.333, 23,1.333
2017-05-07T18:00:00Z,3.0, 23,1.0
2017-05-07T19:00:00Z,3.0, 23,3.667
2017-05-07T20:00:00Z,3.0, 23,2.333
2017-05-07T21:00:00Z,2.0, 23,1.667
2017-05-07T22:00:00Z,2.0, 23,1.667
2017-05-07T23:00:00Z,2.0, 23,2.667
2017-05-08T00:00:00Z,2.333, 11,2.333
2017-05-08T01:00:00Z,2.333, 11,2.667
2017-05-08T02:00:00Z,2.333, 11,1.333
2017-05-08T03:00:00Z,0.667, 11,0.667
2017-05-08T04:00:00Z,0.667, 11,1.333
2017-05-08T05:00:00Z,0.667, 11,1.0
2017-05-08T06:00:00Z,2.0, 11,2.0
2017-05-08T07:00:00Z,2.0, 11,2.333
2017-05-08T08:00:00Z,2.0, 11,2.667
2017-05-08T09:00:00Z,1.333, 11,1.333
2017-05-08T10:00:00Z,1.333, 11,1.333
2017-05-08T11:00:00Z,1.333, 11,1.333
2017-05-08T12:00:00Z,0.667, 11,0.333
2017-05-08T13:00:00Z,0.667, 11,0.667
2017-05-08T14:00:00Z,0.667, 11,0.667
2017-05-08T15:00:00Z,1.0, 11,1.667
2017-05-08T16:00:00Z,1.0, 11,1.0
2017-05-08T17:00:00Z,1.0, 11,1.0
2017-05-08T18:00:00Z,1.667, 11,1.667
2017-05-08T19:00:00Z,1.667, 11,1.667
2017-05-08T20:00:00Z,1.667, 11,1.0
2017-05-08T21:00:00Z,1.0, 11,1.0
2017-05-08T22:00:00Z,1.0, 11,1.333
2017-05-08T23:00:00Z,1.0, 11,2.0
2017-05-09T00:00:00Z,1.0,  0,1.667
2017-05-09T01:00:00Z,1.0,  0,0.333
2017-05-09T02:00:00Z,1.0,  0,1.0
2017-05-09T03:00:00Z,1.333,  0,1.333
2017-05-09T04:00:00Z,1.333,  0,1.667
2017-05-09T05:00:00Z,1.333,  0,1.0
2017-05-09T06:00:00Z,1.0,  0,1.333
2017-05-09T07:00:00Z,1.0,  0,1.333
2017-05-09T08:00:00Z,1.0,  0,0.667
2017-05-09T09:00:00Z,1.0,  0,1.333
2017-05-09T10:00:00Z,1.0,  0,0.667
2017-05-09T11:00:00Z,1.0,  0,0.667
2017-05-09T12:00:00Z,2.0,  0,0.333
2017-05-09T13:00:00Z,2.0,  0,1.0
2017-05-09T14:00:00Z,2.0,  0,2.333
2017-05-09T15:00:00Z,2.0,  0,1.333
2017-05-09T16:00:00Z,2.0,  0,2.333
2017-05-09T17:00:00Z,2.0,  0,1.333
2017-05-09T18:00:00Z,1.0,  0,1.333
2017-05-09T19:00:00Z,1.0,  0,0.667
2017-05-09T20:00:00Z,1.0,  0,1.0
2017-05-09T21:00:00Z,1.333,  0,0.667
2017-05-09T22:00:00Z,1.333,  0,1.667
2017-05-09T23:00:00Z,1.333,  0,2.0
2017-05-10T00:00:00Z,1.667,  0,2.333
2017-05-10T01:00:00Z,1.667,  0,1.333
2017-05-10T02:00:00Z,1.667,  0,1.0
2017-05-10T03:00:00Z,1.0,  0,2.0
2017-05-10T04:00:00Z,1.0,  0,1.667
2017-05-10T05:00:00Z,1.0,  0,0.333
2017-05-10T06:00:00Z,0.0,  0,0.667
2017-05-10T07:00:00Z,0.0,  0,0.0
2017-05-10T08:00:00Z,0.0,  0,0.0
2017-05-10T09:00:00Z,0.0,  0,0.0
2017-05-10T10:00:00Z,0.0,  0,0.333
2017-05-10T11:00:00Z,0.0,  0,0.0
2017-05-10T12:00:00Z,2.667,  0,0.333
2017-05-10T13:00:00Z,2.667,  0,2.333
2017-05-10T14:00:00Z,2.667,  0,3.0
2017-05-10T15:00:00Z,1.0,  0,1.667
2017-05-10T16:00:00Z,1.0,  0,1.333
2017-05-10T17:00:00Z,1.0,  0,1.333
2017-05-10T18:00:00Z,1.0,  0,0.333
2017-05-10T19:00:00Z,1.0,  0,0.667
2017-05-10T20:00:00Z,1.0,  0,1.667
2017-05-10T21:00:00Z,2.667,  0,2.0
2017-05-10T22:00:00Z,2.667,  0,3.333
2017-05-10T23:00:00Z,2.667,  0,3.0
2017-05-11T00:00:00Z,1.333, 11,1.0
2017-05-11T01:00:00Z,1.333, 11,0.667
2017-05-11T02:00:00Z,1.333, 11,2.0
2017-05-11T03:00:00Z,2.667, 11,3.0
2017-05-11T04:00:00Z,2.667, 11,3.0
2017-05-11T05:00:00Z,2.667, 11,3.0
2017-05-11T06:00:00Z,1.667, 11,2.0
2017-05-11T07:00:00Z,1.667, 11,1.333
2017-05-11T08:00:00Z,1.667, 11,1.667
2017-05-11T09:00:00Z,0.667, 11,1.0
2017-05-11T10:00:00Z,0.667, 11,0.667
2017-05-11T11:00:00Z,0.667, 11,0.333
2017-05-11T12:00:00Z,1.0, 11,1.0
2017-05-11T13:00:00Z,1.0, 11,1.0
2017-05-11T14:00:00Z,1.0, 11,1.667
2017-05-11T15:00:00Z,1.0, 11,1.0
2017-05-11T16:00:00Z,1.0, 11,0.333
2017-05-11T17:00:00Z,1.0, 11,1.333
2017-05-11T18:00:00Z,1.0, 11,1.0
2017-05-11T19:00:00Z,1.0, 11,1.333
2017-05-11T20:00:00Z,1.0, 11,1.333
2017-05-11T21:00:00Z,1.667, 11,1.667
2017-05-11T22:00:00Z,1.667, 11,2.333
2017-05-11T23:00:00Z,1.667, 11,0.667
2017-05-12T00:00:00Z,1.667, 15,1.0
2017-05-12T01:00:00Z,1.667, 15,2.0
2017-05-12T02:00:00Z,1.667, 15,2.0
2017-05-12T03:00:00Z,1.0, 15,0.667
2017-05-12T04:00:00Z,1.0, 15,1.333
2017-05-12T05:00:00Z,1.0, 15,1.333
2017-05-12T06:00:00Z,2.333, 15,2.0
2017-05-12T07:00:00Z,2.333, 15,2.667
2017-05-12T08:00:00Z,2.333, 15,3.0
2017-05-12T09:00:00Z,2.333, 15,1.333
2017-05-12T10:00:00Z,2.333, 15,2.667
2017-05-12T11:00:00Z,2.333, 15,3.0
2017-05-12T12:00:00Z,2.667, 15,2.0
2017-05-12T13:00:00Z,2.667, 15,0.667
2017-05-12T14:00:00Z,2.667, 15,3.667
2017-05-12T15:00:00Z,1.0, 15,1.667
2017-05-12T16:00:00Z,1.0, 15,1.0
2017-05-12T17:00:00Z,1.0, 15,1.0
2017-05-12T18:00:00Z,1.333, 15,1.667
2017-05-12T19:00:00Z,1.333, 15,1.0
2017-05-12T20:00:00Z,1.333, 15,1.333
2017-05-12T21:00:00Z,1.333, 15,2.0
2017-05-12T22:00:00Z,1.333, 15,1.667
2017-05-12T23:00:00Z,1.333, 15,1.0
2017-05-13T00:00:00Z,0.333,  0,0.667
2017-05-13T01:00:00Z,0.333,  0,1.0
2017-05-13T02:00:00Z,0.333,  0,0.667
2017-05-13T03:00:00Z,1.333,  0,0.667
2017-05-13T04:00:00Z,1.333,  0,2.333
2017-05-13T05:00:00Z,1.333,  0,2.0
2017-05-13T06:00:00Z,0.667,  0,1.333
2017-05-13T07:00:00Z,0.667,  0,0.667
2017-05-13T08:00:00Z,0.667,  0,0.667
2017-05-13T09:00:00Z,1.0,  0,1.667
2017-05-13T10:00:00Z,1.0,  0,0.667
2017-05-13T11:00:00Z,1.0,  0,0.667
2017-05-13T12:00:00Z,0.667,  0,1.0
2017-05-13T13:00:00Z,0.667,  0,1.667
2017-05-13T14:00:00Z,0.667,  0,0.667
2017-05-13T15:00:00Z,0.667,  0,0.333
2017-05-13T16:00:00Z,0.667,  0,1.0
2017-05-13T17:00:00Z,0.667,  0,0.667
2017-05-13T18:00:00Z,1.0,  0,1.0
2017-05-13T19:00:00Z,1.0,  0,0.667
2017-05-13T20:00:00Z,1.0,  0,2.0
2017-05-13T21:00:00Z,1.333,  0,2.0
2017-05-13T22:00:00Z,1.333,  0,0.667
2017-05-13T23:00:00Z,1.333,  0,1.333
2017-05-14T00:00:00Z,2.0,  0,0.333
2017-05-14T01:00:00Z,2.0,  0,1.0
2017-05-14T02:00:00Z,2.0,  0,2.333
2017-05-14T03:00:00Z,1.667,  0,2.0
2017-05-14T04:00:00Z,1.667,  0,1.333
2017-05-14T05:00:00Z,1.667,  0,0.667
2017-05-14T06:00:00Z,1.333,  0,1.333
2017-05-14T07:00:00Z,1.333,  0,1.333
2017-05-14T08:00:00Z,1.333,  0,2.0
2017-05-14T09:00:00Z,3.0,  0,2.0
2017-05-14T10:00:00Z,3.0,  0,2.333
2017-05-14T11:00:00Z,3.0,  0,4.0
2017-05-14T12:00:00Z,2.667,  0,2.333
2017-05-14T13:00:00Z,2.667,  0,3.333
2017-05-14T14:00:00Z,2.667,  0,3.333
2017-05-14T15:00:00Z,2.0,  0,2.667
2017-05-14T16:00:00Z,2.0,  0,2.0
2017-05-14T17:00:00Z,2.0,  0,1.667
2017-05-14T18:00:00Z,1.667,  0,1.667
2017-05-14T19:00:00Z,1.667,  0,1.333
2017-05-14T20:00:00Z,1.667,  0,2.667
2017-05-14T21:00:00Z,2.333,  0,1.667
2017-05-14T22:00:00Z,2.333,  0,3.333
2017-05-14T23:00:00Z,2.333,  0,0.667
2017-05-15T00:00:00Z,0.333,  0,0.667
2017-05-15T01:00:00Z,0.333,  0,0.667
2017-05-15T02:00:00Z,0.333,  0,0.0
2017-05-15T03:00:00Z,1.667,  0,0.0
2017-05-15T04:00:00Z,1.667,  0,2.0
2017-05-15T05:00:00Z,1.667,  0,2.0
2017-05-15T06:00:00Z,2.333,  0,2.0
2017-05-15T07:00:00Z,2.333,  0,2.333
2017-05-15T08:00:00Z,2.333,  0,3.0
2017-05-15T09:00:00Z,3.667,  0,4.0
2017-05-15T10:00:00Z,3.667,  0,2.667
2017-05-15T11:00:00Z,3.667,  0,3.333
2017-05-15T12:00:00Z,2.0,  0,2.333
2017-05-15T13:00:00Z,2.0,  0,2.0
2017-05-15T14:00:00Z,2.0,  0,1.667
2017-05-15T15:00:00Z,2.667,  0,3.333
2017-05-15T16:00:00Z,2.667,  0,3.0
2017-05-15T17:00:00Z,2.667,  0,2.0
2017-05-15T18:00:00Z,3.667,  0,2.667
2017-05-15T19:00:00Z,3.667,  0,3.667
2017-05-15T20:00:00Z,3.667,  0,4.333
2017-05-15T21:00:00Z,2.667,  0,3.333
2017-05-15T22:00:00Z,2.667,  0,3.0
2017-05-15T23:00:00Z,2.667,  0,1.667
2017-05-16T00:00:00Z,2.667, 25,1.0
2017-05-16T01:00:00Z,2.667, 25,1.667
2017-05-16T02:00:00Z,2.667, 25,2.667
2017-05-16T03:00:00Z,2.333, 25,2.667
2017-05-16T04:00:00Z,2.333, 25,2.0
2017-05-16T05:00:00Z,2.333, 25,1.667
2017-05-16T06:00:00Z,1.667, 25,2.0
2017-05-16T07:00:00Z,1.667, 25,1.667
2017-05-16T08:00:00Z,1.667, 25,2.0
2017-05-16T09:00:00Z,1.667, 25,2.0
2017-05-16T10:00:00Z,1.667, 25,2.0
2017-05-16T11:00:00Z,1.667, 25,2.0
2017-05-16T12:00:00Z,3.0, 25,2.667
2017-05-16T13:00:00Z,3.0, 25,3.0
2017-05-16T14:00:00Z,3.0, 25,3.0
2017-05-16T15:00:00Z,1.333, 25,1.333
2017-05-16T16:00:00Z,1.333, 25,1.333
2017-05-16T17:00:00Z,1.333, 25,2.0
2017-05-16T18:00:00Z,1.0, 25,1.333
2017-05-16T19:00:00Z,1.0, 25,0.667
2017-05-16T20:00:00Z,1.0, 25,1.333
2017-05-16T21:00:00Z,1.333, 25,2.0
2017-05-16T22:00:00Z,1.333, 25,1.0
2017-05-16T23:00:00Z,1.333, 25,1.667
2017-05-17T00:00:00Z,2.333, 12,1.667
2017-05-17T01:00:00Z,2.333, 12,1.667
2017-05-17T02:00:00Z,2.333, 12,2.333
2017-05-17T03:00:00Z,1.667, 12,2.0
2017-05-17T04:00:00Z,1.667, 12,1.667
2017-05-17T05:00:00Z,1.667, 12,1.667
2017-05-17T06:00:00Z,2.0, 12,1.667
2017-05-17T07:00:00Z,2.0, 12,2.333
2017-05-17T08:00:00Z,2.0, 12,2.0
2017-05-17T09:00:00Z,2.0, 12,2.333
2017-05-17T10:00:00Z,2.0, 12,3.0
2017-05-17T11:00:00Z,2.0, 12,2.333
2017-05-17T12:00:00Z,1.333, 12,2.0
2017-05-17T13:00:00Z,1.333, 12,1.0
2017-05-17T14:00:00Z,1.333, 12,1.333
2017-05-17T15:00:00Z,1.333, 12,1.0
2017-05-17T16:00:00Z,1.333, 12,1.667
2017-05-17T17:00:00Z,1.333, 12,1.333
2017-05-17T18:00:00Z,1.667, 12,2.0
2017-05-17T19:00:00Z,1.667, 12,1.667
2017-05-17T20:00:00Z,1.667, 12,1.333
2017-05-17T21:00:00Z,2.0, 12,0.667
2017-05-17T22:00:00Z,2.0, 12,2.0
2017-05-17T23:00:00Z,2.0, 12,2.333
2017-05-18T00:00:00Z,3.667, 24,2.333
2017-05-18T01:00:00Z,3.667, 24,4.333
2017-05-18T02:00:00Z,3.667, 24,2.667
2017-05-18T03:00:00Z,3.0, 24,2.667
2017-05-18T04:00:00Z,3.0, 24,3.333
2017-05-18T05:00:00Z,3.0, 24,3.667
2017-05-18T06:00:00Z,3.0, 24,3.667
2017-05-18T07:00:00Z,3.0, 24,3.0
2017-05-18T08:00:00Z,3.0, 24,1.333
2017-05-18T09:00:00Z,1.333, 24,1.333
2017-05-18T10:00:00Z,1.333, 24,1.667
2017-05-18T11:00:00Z,1.333, 24,1.333
2017-05-18T12:00:00Z,0.333, 24,0.333
2017-05-18T13:00:00Z,0.333, 24,0.333
2017-05-18T14:00:00Z,0.333, 24,0.333
2017-05-18T15:00:00Z,1.0, 24,1.333
2017-05-18T16:00:00Z,1.0, 24,0.333
2017-05-18T17:00:00Z,1.0, 24,1.667
2017-05-18T18:00:00Z,1.333, 24,1.667
2017-05-18T19:00:00Z,1.333, 24,1.667
2017-05-18T20:00:00Z,1.333, 24,0.333
2017-05-18T21:00:00Z,1.667, 24,0.667
2017-05-18T22:00:00Z,1.667, 24,0.667
2017-05-18T23:00:00Z,1.667, 24,2.333
2017-05-19T00:00:00Z,2.333, 25,1.667
2017-05-19T01:00:00Z,2.333, 25,2.0
2017-05-19T02:00:00Z,2.333, 25,2.0
2017-05-19T03:00:00Z,2.667, 25,2.667
2017-05-19T04:00:00Z,2.667, 25,2.667
2017-05-19T05:00:00Z,2.667, 25,2.667
2017-05-19T06:00:00Z,2.0, 25,2.333
2017-05-19T07:00:00Z,2.0, 25,2.667
2017-05-19T08:00:00Z,2.0, 25,2.0
2017-05-19T09:00:00Z,1.0, 25,1.333
2017-05-19T10:00:00Z,1.0, 25,0.667
2017-05-19T11:00:00Z,1.0, 25,1.333
2017-05-19T12:00:00Z,2.333, 25,2.0
2017-05-19T13:00:00Z,2.333, 25,3.0
2017-05-19T14:00:00Z,2.333, 25,2.333
2017-05-19T15:00:00Z,3.667, 25,3.333
2017-05-19T16:00:00Z,3.667, 25,4.0
2017-05-19T17:00:00Z,3.667, 25,2.667
2017-05-19T18:00:00Z,3.667, 25,2.667
2017-05-19T19:00:00Z,3.667, 25,3.667
2017-05-19T20:00:00Z,3.667, 25,4.0
2017-05-19T21:00:00Z,3.0, 25,3.667
2017-05-19T22:00:00Z,3.0, 25,2.0
2017-05-19T23:00:00Z,3.0, 25,2.667
2017-05-20T00:00:00Z,3.667, 30,3.0
2017-05-20T01:00:00Z,3.667, 30,3.667
2017-05-20T02:00:00Z,3.667, 30,4.333
2017-05-20T03:00:00Z,3.667, 30,4.333
2017-05-20T04:00:00Z,3.667, 30,3.667
2017-05-20T05:00:00Z,3.667, 30,4.0
2017-05-20T06:00:00Z,4.0, 30,4.0
2017-05-20T07:00:00Z,4.0, 30,4.667
2017-05-20T08:00:00Z,4.0, 30,4.0
2017-05-20T09:00:00Z,3.667, 30,4.667
2017-05-20T10:00:00Z,3.667, 30,3.667
2017-05-20T11:00:00Z,3.667, 30,3.667
2017-05-20T12:00:00Z,3.667, 30,4.0
2017-05-20T13:00:00Z,3.667, 30,4.333
2017-05-20T14:00:00Z,3.667, 30,3.667
2017-05-20T15:00:00Z,4.333, 30,4.667
2017-05-20T16:00:00Z,4.333, 30,4.333
2017-05-20T17:00:00Z,4.333, 30,3.0
2017-05-20T18:00:00Z,3.333, 30,3.0
2017-05-20T19:00:00Z,3.333, 30,3.333
2017-05-20T20:00:00Z,3.333, 30,2.667
2017-05-20T21:00:00Z,2.667, 30,2.333
2017-05-20T22:00:00Z,2.667, 30,2.667
2017-05-20T23:00:00Z,2.667, 30,3.0
2017-05-21T00:00:00Z,2.333, 37,2.667
2017-05-21T01:00:00Z,2.333, 37,2.0
2017-05-21T02:00:00Z,2.333, 37,2.667
2017-05-21T03:00:00Z,2.667, 37,3.0
2017-05-21T04:00:00Z,2.667, 37,2.333
2017-05-21T05:00:00Z,2.667, 37,2.667
2017-05-21T06:00:00Z,2.0, 37,3.0
2017-05-21T07:00:00Z,2.0, 37,2.0
2017-05-21T08:00:00Z,2.0, 37,2.667
2017-05-21T09:00:00Z,1.667, 37,2.0
2017-05-21T10:00:00Z,1.667, 37,2.0
2017-05-21T11:00:00Z,1.667, 37,2.0
2017-05-21T12:00:00Z,1.667, 37,1.667
2017-05-21T13:00:00Z,1.667, 37,1.667
2017-05-21T14:00:00Z,1.667, 37,2.0
2017-05-21T15:00:00Z,1.333, 37,1.0
2017-05-21T16:00:00Z,1.333, 37,1.667
2017-05-21T17:00:00Z,1.333, 37,1.0
2017-05-21T18:00:00Z,2.333, 37,1.333
2017-05-21T19:00:00Z,2.333, 37,2.0
2017-05-21T20:00:00Z,2.333, 37,2.333
2017-05-21T21:00:00Z,1.667, 37,2.0
2017-05-21T22:00:00Z,1.667, 37,1.333
2017-05-21T23:00:00Z,1.667, 37,1.667
2017-05-22T00:00:00Z,1.667, 50,2.333
2017-05-22T01:00:00Z,1.667, 50,2.0
2017-05-22T02:00:00Z,1.667, 50,2.0
2017-05-22T03:00:00Z,2.0, 50,2.0
2017-05-22T04:00:00Z,2.0, 50,2.0
2017-05-22T05:00:00Z,2.0, 50,1.667
2017-05-22T06:00:00Z,1.667, 50,1.0
2017-05-22T07:00:00Z,1.667, 50,2.0
2017-05-22T08:00:00Z,1.667, 50,2.0
2017-05-22T09:00:00Z,2.0, 50,2.0
2017-05-22T10:00:00Z,2.0, 50,2.333
2017-05-22T11:00:00Z,2.0, 50,2.333
2017-05-22T12:00:00Z,2.333, 50,1.667
2017-05-22T13:00:00Z,2.333, 50,2.333
2017-05-22T14:00:00Z,2.333, 50,3.0
2017-05-22T15:00:00Z,2.333, 50,2.333
2017-05-22T16:00:00Z,2.333, 50,2.333
2017-05-22T17:00:00Z,2.333, 50,2.333
2017-05-22T18:00:00Z,3.0, 50,3.0
2017-05-22T19:00:00Z,3.0, 50,3.333
2017-05-22T20:00:00Z,3.0, 50,3.333
2017-05-22T21:00:00Z,2.667, 50,2.333
2017-05-22T22:00:00Z,2.667, 50,3.667
2017-05-22T23:00:00Z,2.667, 50,2.333
2017-05-23T00:00:00Z,1.333, 55,1.667
2017-05-23T01:00:00Z,1.333, 55,1.0
2017-05-23T02:00:00Z,1.333, 55,1.667
2017-05-23T03:00:00Z,3.0, 55,2.667
2017-05-23T04:00:00Z,3.0, 55,2.333
2017-05-23T05:00:00Z,3.0, 55,3.0
2017-05-23T06:00:00Z,1.0, 55,2.0
2017-05-23T07:00:00Z,1.0, 55,1.667
2017-05-23T08:00:00Z,1.0, 55,1.333
2017-05-23T09:00:00Z,1.0, 55,0.667
2017-05-23T10:00:00Z,1.0, 55,1.333
2017-05-23T11:00:00Z,1.0, 55,1.667
2017-05-23T12:00:00Z,1.667, 55,1.667
2017-05-23T13:00:00Z,1.667, 55,1.667
2017-05-23T14:00:00Z,1.667, 55,2.0
2017-05-23T15:00:00Z,1.333, 55,1.0
2017-05-23T16:00:00Z,1.333, 55,1.667
2017-05-23T17:00:00Z,1.333, 55,1.333
2017-05-23T18:00:00Z,2.667, 55,1.667
2017-05-23T19:00:00Z,2.667, 55,3.667
2017-05-23T20:00:00Z,2.667, 55,1.667
2017-05-23T21:00:00Z,2.333, 55,2.333
2017-05-23T22:00:00Z,2.333, 55,2.0
2017-05-23T23:00:00Z,2.333, 55,2.0
2017-05-24T00:00:00Z,1.333, 20,1.667
2017-05-24T01:00:00Z,1.333, 20,1.333
2017-05-24T02:00:00Z,1.333, 20,1.667
2017-05-24T03:00:00Z,1.0, 20,1.0
2017-05-24T04:00:00Z,1.0, 20,1.0
2017-05-24T05:00:00Z,1.0, 20,1.0
2017-05-24T06:00:00Z,1.0, 20,1.333
2017-05-24T07:00:00Z,1.0, 20,0.333
2017-05-24T08:00:00Z,1.0, 20,1.333
2017-05-24T09:00:00Z,0.667, 20,1.0
2017-05-24T10:00:00Z,0.667, 20,1.0
2017-05-24T11:00:00Z,0.667, 20,1.0
2017-05-24T12:00:00Z,0.667, 20,0.667
2017-05-24T13:00:00Z,0.667, 20,0.667
2017-05-24T14:00:00Z,0.667, 20,0.667
2017-05-24T15:00:00Z,0.333, 20,0.333
2017-05-24T16:00:00Z,0.333, 20,0.333
2017-05-24T17:00:00Z,0.333, 20,0.333
2017-05-24T18:00:00Z,0.333, 20,0.333
2017-05-24T19:00:00Z,0.333, 20,0.333
2017-05-24T20:00:00Z,0.333, 20,0.333
2017-05-24T21:00:00Z,0.333, 20,0.333
2017-05-24T22:00:00Z,0.333, 20,0.0
2017-05-24T23:00:00Z,0.333, 20,0.333
2017-05-25T00:00:00Z,0.0, 31,0.333
2017-05-25T01:00:00Z,0.0, 31,0.0
2017-05-25T02:00:00Z,0.0, 31,0.0
2017-05-25T03:00:00Z,0.333, 31,0.667
2017-05-25T04:00:00Z,0.333, 31,0.667
2017-05-25T05:00:00Z,0.333, 31,0.333
2017-05-25T06:00:00Z,0.0, 31,0.333
2017-05-25T07:00:00Z,0.0, 31,0.333
2017-05-25T08:00:00Z,0.0, 31,0.0
2017-05-25T09:00:00Z,0.667, 31,0.333
2017-05-25T10:00:00Z,0.667, 31,0.333
2017-05-25T11:00:00Z,0.667, 31,1.333
2017-05-25T12:00:00Z,1.0, 31,0.667
2017-05-25T13:00:00Z,1.0, 31,0.667
2017-05-25T14:00:00Z,1.0, 31,1.333
2017-05-25T15:00:00Z,1.0, 31,1.667
2017-05-25T16:00:00Z,1.0, 31,1.0
2017-05-25T17:00:00Z,1.0, 31,0.667
2017-05-25T18:00:00Z,0.333, 31,0.667
2017-05-25T19:00:00Z,0.333, 31,1.0
2017-05-25T20:00:00Z,0.333, 31,0.333
2017-05-25T21:00:00Z,1.0, 31,1.333
2017-05-25T22:00:00Z,1.0, 31,1.0
2017-05-25T23:00:00Z,1.0, 31,1.333
2017-05-26T00:00:00Z,1.0, 25,1.667
2017-05-26T01:00:00Z,1.0, 25,0.667
2017-05-26T02:00:00Z,1.0, 25,0.333
2017-05-26T03:00:00Z,0.333, 25,0.333
2017-05-26T04:00:00Z,0.333, 25,0.333
2017-05-26T05:00:00Z,0.333, 25,0.667
2017-05-26T06:00:00Z,0.333, 25,0.667
2017-05-26T07:00:00Z,0.333, 25,0.0
2017-05-26T08:00:00Z,0.333, 25,0.333
2017-05-26T09:00:00Z,0.667, 25,0.333
2017-05-26T10:00:00Z,0.667, 25,1.0
2017-05-26T11:00:00Z,0.667, 25,1.0
2017-05-26T12:00:00Z,0.333, 25,0.667
2017-05-26T13:00:00Z,0.333, 25,0.333
2017-05-26T14:00:00Z,0.333, 25,0.0
2017-05-26T15:00:00Z,0.333, 25,0.333
2017-05-26T16:00:00Z,0.333, 25,0.333
2017-05-26T17:00:00Z,0.333, 25,0.0
2017-05-26T18:00:00Z,0.667, 25,0.667
2017-05-26T19:00:00Z,0.667, 25,1.333
2017-05-26T20:00:00Z,0.667, 25,0.667
2017-05-26T21:00:00Z,0.0, 25,0.667
2017-05-26T22:00:00Z,0.0, 25,0.667
2017-05-26T23:00:00Z,0.0, 25,0.333
2017-05-27T00:00:00Z,0.667, 24,1.333
2017-05-27T01:00:00Z,0.667, 24,1.667
2017-05-27T02:00:00Z,0.667, 24,0.667
2017-05-27T03:00:00Z,0.333, 24,0.333
2017-05-27T04:00:00Z,0.333, 24,0.667
2017-05-27T05:00:00Z,0.333, 24,0.667
2017-05-27T06:00:00Z,0.0, 24,0.333
2017-05-27T07:00:00Z,0.0, 24,0.0
2017-05-27T08:00:00Z,0.0, 24,0.0
2017-05-27T09:00:00Z,0.0, 24,0.0
2017-05-27T10:00:00Z,0.0, 24,0.333
2017-05-27T11:00:00Z,0.0, 24,0.333
2017-05-27T12:00:00Z,1.0, 24,0.333
2017-05-27T13:00:00Z,1.0, 24,0.667
2017-05-27T14:00:00Z,1.0, 24,1.333
2017-05-27T15:00:00Z,3.333, 24,3.667
2017-05-27T16:00:00Z,3.333, 24,3.333
2017-05-27T17:00:00Z,3.333, 24,2.333
2017-05-27T18:00:00Z,2.667, 24,2.333
2017-05-27T19:00:00Z,2.667, 24,2.667
2017-05-27T20:00:00Z,2.667, 24,3.333
2017-05-27T21:00:00Z,5.667, 24,5.0
2017-05-27T22:00:00Z,5.667, 24,6.0
2017-05-27T23:00:00Z,5.667, 24,5.667
2017-05-28T00:00:00Z,6.0, 21,6.0
2017-05-28T01:00:00Z,6.0, 21,6.333
2017-05-28T02:00:00Z,6.0, 21,6.667
2017-05-28T03:00:00Z,7.0, 21,7.333
2017-05-28T04:00:00Z,7.0, 21,7.333
2017-05-28T05:00:00Z,7.0, 21,6.0
2017-05-28T06:00:00Z,6.0, 21,5.667
2017-05-28T07:00:00Z,6.0, 21,5.667
2017-05-28T08:00:00Z,6.0, 21,5.667
2017-05-28T09:00:00Z,5.0, 21,5.333
2017-05-28T10:00:00Z,5.0, 21,4.667
2017-05-28T11:00:00Z,5.0, 21,4.333
2017-05-28T12:00:00Z,3.667, 21,3.333
2017-05-28T13:00:00Z,3.667, 21,3.667
2017-05-28T14:00:00Z,3.667, 21,3.0
2017-05-28T15:00:00Z,1.667, 21,2.667
2017-05-28T16:00:00Z,1.667, 21,2.0
2017-05-28T17:00:00Z,1.667, 21,2.333
2017-05-28T18:00:00Z,1.0, 21,1.667
2017-05-28T19:00:00Z,1.0, 21,1.0
2017-05-28T20:00:00Z,1.0, 21,1.0
2017-05-28T21:00:00Z,0.667, 21,1.333
2017-05-28T22:00:00Z,0.667, 21,0.333
2017-05-28T23:00:00Z,0.667, 21,0.667
2017-05-29T00:00:00Z,0.333, 14,0.667
2017-05-29T01:00:00Z,0.333, 14,0.667
2017-05-29T02:00:00Z,0.333, 14,0.333
2017-05-29T03:00:00Z,0.333, 14,0.333
2017-05-29T04:00:00Z,0.333, 14,1.0
2017-05-29T05:00:00Z,0.333, 14,0.667
2017-05-29T06:00:00Z,0.667, 14,1.0
2017-05-29T07:00:00Z,0.667, 14,0.667
2017-05-29T08:00:00Z,0.667, 14,1.333
